	RetentionTime	RAW_ID	Detector	Polarity	MS dimension	Fragment name	Structure information	Lipid species	Molecular lipid species	Lipid class	MS2 Precursor m/z	MS2 Activation	MS3 Precursor m/z	MS3 Activation	Intensity	Target m/z	Measured m/z	Applied m/z correction	Corrected measured m/z	m/z offset	ppmerror	Calibration m/z offset	Is apex	Adduct	Lipid ID	Lipid category	Conflicts	Charge	C index of lipid species	DB index of lipid species	OH index of lipid species	Sum composition of lipid species	Sum formula of lipid species	C index of structure information	DB index of structure information	OH index of structure information	Sum composition of structure information	Sum formula of structure information	MS2 collision energy	MS3 collision energy	Range ID
1233019	14.285433333333001	200422_M126_PM_TC_pos_Soy-Soy _14.285433333333	FTMS	+	ms			PC 36:2		PC					154.0	786.600732	786.5985	-0.0	786.5985	-0.002232000000049084	-2.8375340151921007	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1233429	14.304866666667	200422_M126_PM_TC_pos_Soy-Soy _14.304866666667	FTMS	+	ms			PC 36:2		PC					110.0	786.600732	786.5983	-0.0	786.5983	-0.0024319999999988795	-3.0917941215978724	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1234260	14.343783333333	200422_M126_PM_TC_pos_Soy-Soy _14.343783333333	FTMS	+	ms			PC 36:2		PC					122.0	786.600732	786.59546	-0.0	786.59546	-0.00527199999999084	-6.702301587134562	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1235503	14.40215	200422_M126_PM_TC_pos_Soy-Soy _14.40215	FTMS	+	ms			PC 36:2		PC					124.0	786.600732	786.5946700000001	-0.0	786.5946700000001	-0.0060620000000426435	-7.7066375240537095	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1235925	14.421583333333	200422_M126_PM_TC_pos_Soy-Soy _14.421583333333	FTMS	+	ms			PC 36:2		PC					126.0	786.600732	786.60205	-0.0	786.60205	0.0013179999999692882	1.6755613591005618	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1237619	14.499566666666999	200422_M126_PM_TC_pos_Soy-Soy _14.499566666667	FTMS	+	ms			PC 36:2		PC					110.0	786.600732	786.6071	-0.0	786.6071	0.00636799999995219	8.095528250319871	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1238031	14.51905	200422_M126_PM_TC_pos_Soy-Soy _14.51905	FTMS	+	ms			PC 36:2		PC					147.0	786.600732	786.5946700000001	-0.0	786.5946700000001	-0.0060620000000426435	-7.7066375240537095	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1238440	14.5386	200422_M126_PM_TC_pos_Soy-Soy _14.5386	FTMS	+	ms			PC 36:2		PC					262.0	786.600732	786.6022	-0.0	786.6022	0.0014680000000453222	1.8662546329584664	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1238839	14.5581	200422_M126_PM_TC_pos_Soy-Soy _14.5581	FTMS	+	ms			PC 36:2		PC					391.0	786.600732	786.5985	-0.0	786.5985	-0.002232000000049084	-2.8375340151921007	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1239248	14.577583333333001	200422_M126_PM_TC_pos_Soy-Soy _14.577583333333	FTMS	+	ms			PC 36:2		PC					1239.0	786.600732	786.5958	-0.0	786.5958	-0.0049319999999397615	-6.270056361780424	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1239663	14.59705	200422_M126_PM_TC_pos_Soy-Soy _14.59705	FTMS	+	ms			PC 36:2		PC					3509.0	786.600732	786.5997	-0.0	786.5997	-0.0010320000000092477	-1.311976091535819	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1240086	14.616516666667	200422_M126_PM_TC_pos_Soy-Soy _14.616516666667	FTMS	+	ms			PC 36:2		PC					6671.0	786.600732	786.6012	-0.0	786.6012	0.000467999999955282	0.5949647673500651	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1240482	14.63605	200422_M126_PM_TC_pos_Soy-Soy _14.63605	FTMS	+	ms			PC 36:2		PC					12727.0	786.600732	786.59973	-0.0	786.59973	-0.0010019999999713036	-1.2738372030350222	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1240898	14.655583333333	200422_M126_PM_TC_pos_Soy-Soy _14.655583333333	FTMS	+	ms			PC 36:2		PC					25555.0	786.600732	786.6006	-0.0	786.6006	-0.00013200000000779255	-0.16781070343423654	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1241322	14.675116666666998	200422_M126_PM_TC_pos_Soy-Soy _14.675116666667	FTMS	+	ms			PC 36:2		PC					38848.0	786.600732	786.60187	-0.0	786.60187	0.0011379999999689974	1.4467293345857382	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1241744	14.69455	200422_M126_PM_TC_pos_Soy-Soy _14.69455	FTMS	+	ms			PC 36:2		PC					46240.0	786.600732	786.602	-0.0	786.602	0.0012679999999818392	1.6119969183676617	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1242130	14.713966666666998	200422_M126_PM_TC_pos_Soy-Soy _14.713966666667	FTMS	+	ms			PC 36:2		PC					42539.0	786.600732	786.602	-0.0	786.602	0.0012679999999818392	1.6119969183676617	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1242479	14.73305	200422_M126_PM_TC_pos_Soy-Soy _14.73305	FTMS	+	ms			PC 36:2		PC					39570.0	786.600732	786.6029	-0.0	786.6029	0.0021679999999832944	2.756155615474205	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1242801	14.75205	200422_M126_PM_TC_pos_Soy-Soy _14.75205	FTMS	+	ms			PC 36:2		PC					35604.0	786.600732	786.6028	-0.0	786.6028	0.0020680000000083965	2.6290270006773384	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1243116	14.771033333333001	200422_M126_PM_TC_pos_Soy-Soy _14.771033333333	FTMS	+	ms			PC 36:2		PC					23071.0	786.600732	786.6026	-0.0	786.6026	0.0018680000000586008	2.374769674113206	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1243485	14.790033333333001	200422_M126_PM_TC_pos_Soy-Soy _14.790033333333	FTMS	+	ms			PC 36:2		PC					18453.0	786.600732	786.6026	-0.0	786.6026	0.0018680000000586008	2.374769674113206	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1243883	14.80925	200422_M126_PM_TC_pos_Soy-Soy _14.80925	FTMS	+	ms			PC 36:2		PC					33290.0	786.600732	786.5984	-0.0	786.5984	-0.0023320000000239816	-2.964664052232984	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1244305	14.828716666666999	200422_M126_PM_TC_pos_Soy-Soy _14.828716666667	FTMS	+	ms			PC 36:2		PC					82218.0	786.600732	786.6017	-0.0	786.6017	0.0009680000000571453	1.230610104271508	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1244712	14.8482	200422_M126_PM_TC_pos_Soy-Soy _14.8482	FTMS	+	ms			PC 36:2		PC					147824.0	786.600732	786.5994	-0.0	786.5994	-0.0013320000000476284	-1.693365136113285	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1245039	14.86745	200422_M126_PM_TC_pos_Soy-Soy _14.86745	FTMS	+	ms			PC 36:2		PC					175717.0	786.600732	786.6036	-0.0	786.6036	0.0028680000000349537	3.646055014285409	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1245293	14.886316666667	200422_M126_PM_TC_pos_Soy-Soy _14.886316666667	FTMS	+	ms			PC 36:2		PC					199716.0	786.600732	786.5999	-0.0	786.5999	-0.000831999999945765	-1.0577168900552427	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1245542	14.905066666666999	200422_M126_PM_TC_pos_Soy-Soy _14.905066666667	FTMS	+	ms			PC 36:2		PC					192405.0	786.600732	786.6004	-0.0	786.6004	-0.00033199999995758844	-0.4220694522372331	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1245754	14.923766666667	200422_M126_PM_TC_pos_Soy-Soy _14.923766666667	FTMS	+	ms			PC 36:2		PC					170516.0	786.600732	786.6028	-0.0	786.6028	0.0020680000000083965	2.6290270006773384	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1246003	14.942466666666999	200422_M126_PM_TC_pos_Soy-Soy _14.942466666667	FTMS	+	ms			PC 36:2		PC					124206.0	786.600732	786.6028	-0.0	786.6028	0.0020680000000083965	2.6290270006773384	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1246269	14.961233333333	200422_M126_PM_TC_pos_Soy-Soy _14.961233333333	FTMS	+	ms			PC 36:2		PC					80779.0	786.600732	786.6003400000001	-0.0	786.6003400000001	-0.00039200000003347674	-0.4983471022062826	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1246594	14.9801	200422_M126_PM_TC_pos_Soy-Soy _14.9801	FTMS	+	ms			PC 36:2		PC					45894.0	786.600732	786.6	-0.0	786.6	-0.0007319999999708671	-0.9305873378729558	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1246977	14.999266666667	200422_M126_PM_TC_pos_Soy-Soy _14.999266666667	FTMS	+	ms			PC 36:2		PC					22588.0	786.600732	786.60016	-0.0	786.60016	-0.0005720000000337677	-0.7271801216437176	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1247397	15.018733333333001	200422_M126_PM_TC_pos_Soy-Soy _15.018733333333	FTMS	+	ms			PC 36:2		PC					10999.0	786.600732	786.6034	-0.0	786.6034	0.002667999999971471	3.3917982047515567	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1247810	15.038166666667	200422_M126_PM_TC_pos_Soy-Soy _15.038166666667	FTMS	+	ms			PC 36:2		PC					5358.0	786.600732	786.5998	-0.0	786.5998	-0.0009320000000343498	-1.1848464747058796	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1248232	15.057616666666998	200422_M126_PM_TC_pos_Soy-Soy _15.057616666667	FTMS	+	ms			PC 36:2		PC					3424.0	786.600732	786.60004	-0.0	786.60004	-0.0006919999999581705	-0.8797355260218019	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1248654	15.077116666667	200422_M126_PM_TC_pos_Soy-Soy _15.077116666667	FTMS	+	ms			PC 36:2		PC					2558.0	786.600732	786.6005	-0.0	786.6005	-0.00023199999998269047	-0.2949400616738618	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1249084	15.096566666666998	200422_M126_PM_TC_pos_Soy-Soy _15.096566666667	FTMS	+	ms			PC 36:2		PC					1983.0	786.600732	786.59686	-0.0	786.59686	-0.003872000000001208	-4.9224707050079095	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1249521	15.116116666666999	200422_M126_PM_TC_pos_Soy-Soy _15.116116666667	FTMS	+	ms			PC 36:2		PC					1487.0	786.600732	786.5957599999999	-0.0	786.5957599999999	-0.00497199999995246	-6.320908721847749	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1249950	15.135566666667	200422_M126_PM_TC_pos_Soy-Soy _15.135566666667	FTMS	+	ms			PC 36:2		PC					1351.0	786.600732	786.60065	-0.0	786.60065	-8.200000002034358e-05	-0.10424603643582492	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1250384	15.15505	200422_M126_PM_TC_pos_Soy-Soy _15.15505	FTMS	+	ms			PC 36:2		PC					1140.0	786.600732	786.59595	-0.0	786.59595	-0.0047819999999774146	-6.079360057698513	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1250818	15.1745	200422_M126_PM_TC_pos_Soy-Soy _15.1745	FTMS	+	ms			PC 36:2		PC					997.0	786.600732	786.59796	-0.0	786.59796	-0.002772000000049957	-3.5240365993956515	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1251242	15.193966666666999	200422_M126_PM_TC_pos_Soy-Soy _15.193966666667	FTMS	+	ms			PC 36:2		PC					923.0	786.600732	786.5961	-0.0	786.5961	-0.0046320000000150685	-5.88866382634629	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1251665	15.213416666667	200422_M126_PM_TC_pos_Soy-Soy _15.213416666667	FTMS	+	ms			PC 36:2		PC					801.0	786.600732	786.5957	-0.0	786.5957	-0.005032000000028347	-6.397187271718301	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1252108	15.23285	200422_M126_PM_TC_pos_Soy-Soy _15.23285	FTMS	+	ms			PC 36:2		PC					717.0	786.600732	786.5993	-0.0	786.5993	-0.0014320000000225266	-1.8204948822386784	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1252529	15.252383333333	200422_M126_PM_TC_pos_Soy-Soy _15.252383333333	FTMS	+	ms			PC 36:2		PC					753.0	786.600732	786.59595	-0.0	786.59595	-0.0047819999999774146	-6.079360057698513	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1252937	15.271833333333001	200422_M126_PM_TC_pos_Soy-Soy _15.271833333333	FTMS	+	ms			PC 36:2		PC					561.0	786.600732	786.60425	-0.0	786.60425	0.0035179999999854768	4.472388752012817	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1253329	15.291316666666999	200422_M126_PM_TC_pos_Soy-Soy _15.291316666667	FTMS	+	ms			PC 36:2		PC					496.0	786.600732	786.5943	-0.0	786.5943	-0.006432000000017979	-8.17702340331983	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1253718	15.31075	200422_M126_PM_TC_pos_Soy-Soy _15.31075	FTMS	+	ms			PC 36:2		PC					549.0	786.600732	786.5998	-0.0	786.5998	-0.0009320000000343498	-1.1848464747058796	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1254120	15.330216666666999	200422_M126_PM_TC_pos_Soy-Soy _15.330216666667	FTMS	+	ms			PC 36:2		PC					465.0	786.600732	786.5989	-0.0	786.5989	-0.001832000000035805	-2.3290141901238424	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1254498	15.349633333333001	200422_M126_PM_TC_pos_Soy-Soy _15.349633333333	FTMS	+	ms			PC 36:2		PC					367.0	786.600732	786.6033	-0.0	786.6033	0.002567999999996573	3.2646697515718186	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1254894	15.3691	200422_M126_PM_TC_pos_Soy-Soy _15.3691	FTMS	+	ms			PC 36:2		PC					379.0	786.600732	786.5995	-0.0	786.5995	-0.0012319999999590436	-1.5662354221672443	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1255281	15.3886	200422_M126_PM_TC_pos_Soy-Soy _15.3886	FTMS	+	ms			PC 36:2		PC					339.0	786.600732	786.5954	-0.0	786.5954	-0.005331999999953041	-6.778580195044418	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1255672	15.408033333333002	200422_M126_PM_TC_pos_Soy-Soy _15.408033333333	FTMS	+	ms			PC 36:2		PC					328.0	786.600732	786.6021	-0.0	786.6021	0.0013679999999567374	1.7391257917525738	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1256051	15.42755	200422_M126_PM_TC_pos_Soy-Soy _15.42755	FTMS	+	ms			PC 36:2		PC					284.0	786.600732	786.5983	-0.0	786.5983	-0.0024319999999988795	-3.0917941215978724	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1256434	15.447066666666998	200422_M126_PM_TC_pos_Soy-Soy _15.447066666667	FTMS	+	ms			PC 36:2		PC					295.0	786.600732	786.6023	-0.0	786.6023	0.0015680000000202199	1.9933834416962928	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1256809	15.466533333333	200422_M126_PM_TC_pos_Soy-Soy _15.466533333333	FTMS	+	ms			PC 36:2		PC					266.0	786.600732	786.60187	-0.0	786.60187	0.0011379999999689974	1.4467293345857382	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1257207	15.486016666666998	200422_M126_PM_TC_pos_Soy-Soy _15.486016666667	FTMS	+	ms			PC 36:2		PC					270.0	786.600732	786.59424	-0.0	786.59424	-0.006491999999980179	-8.253302236207807	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1257592	15.505516666666999	200422_M126_PM_TC_pos_Soy-Soy _15.505516666667	FTMS	+	ms			PC 36:2		PC					259.0	786.600732	786.5949	-0.0	786.5949	-0.0058319999999412175	-7.414235713886802	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1257965	15.525033333333	200422_M126_PM_TC_pos_Soy-Soy _15.525033333333	FTMS	+	ms			PC 36:2		PC					261.0	786.600732	786.59753	-0.0	786.59753	-0.003201999999987493	-4.070696738632644	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1258323	15.544483333333002	200422_M126_PM_TC_pos_Soy-Soy _15.544483333333	FTMS	+	ms			PC 36:2		PC					276.0	786.600732	786.597	-0.0	786.597	-0.0037320000000136133	-4.744487965265077	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1258690	15.56395	200422_M126_PM_TC_pos_Soy-Soy _15.56395	FTMS	+	ms			PC 36:2		PC					258.0	786.600732	786.5967	-0.0	786.5967	-0.004031999999938307	-5.1258796279444185	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1259070	15.583383333333002	200422_M126_PM_TC_pos_Soy-Soy _15.583383333333	FTMS	+	ms			PC 36:2		PC					291.0	786.600732	786.5988	-0.0	786.5988	-0.0019320000000107032	-2.4561440978688283	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1259455	15.6028	200422_M126_PM_TC_pos_Soy-Soy _15.6028	FTMS	+	ms			PC 36:2		PC					249.0	786.600732	786.5942	-0.0	786.5942	-0.006531999999992878	-8.304154797979537	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1259814	15.622233333333002	200422_M126_PM_TC_pos_Soy-Soy _15.622233333333	FTMS	+	ms			PC 36:2		PC					180.0	786.600732	786.6014	-0.0	786.6014	0.0006680000000187647	0.8492229991184413	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1260207	15.641716666667	200422_M126_PM_TC_pos_Soy-Soy _15.641716666667	FTMS	+	ms			PC 36:2		PC					216.0	786.600732	786.59753	-0.0	786.59753	-0.003201999999987493	-4.070696738632644	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1260594	15.661183333333001	200422_M126_PM_TC_pos_Soy-Soy _15.661183333333	FTMS	+	ms			PC 36:2		PC					169.0	786.600732	786.5967400000001	-0.0	786.5967400000001	-0.0039920000000392974	-5.07502738956088	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1260968	15.68065	200422_M126_PM_TC_pos_Soy-Soy _15.68065	FTMS	+	ms			PC 36:2		PC					146.0	786.600732	786.6008	-0.0	786.6008	6.800000005569018e-05	0.08644791621835393	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1261359	15.700066666666999	200422_M126_PM_TC_pos_Soy-Soy _15.700066666667	FTMS	+	ms			PC 36:2		PC					177.0	786.600732	786.6052	-0.0	786.6052	0.004467999999974381	5.6801048352774455	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1261754	15.719583333333	200422_M126_PM_TC_pos_Soy-Soy _15.719583333333	FTMS	+	ms			PC 36:2		PC					179.0	786.600732	786.60175	-0.0	786.60175	0.0010180000000445943	1.2941745934897737	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1262150	15.739033333333001	200422_M126_PM_TC_pos_Soy-Soy _15.739033333333	FTMS	+	ms			PC 36:2		PC					175.0	786.600732	786.5942	-0.0	786.5942	-0.006531999999992878	-8.304154797979537	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1262557	15.7585	200422_M126_PM_TC_pos_Soy-Soy _15.7585	FTMS	+	ms			PC 36:2		PC					190.0	786.600732	786.6010000000001	-0.0	786.6010000000001	0.00026800000000548607	0.3407064064315785	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1262964	15.777966666666998	200422_M126_PM_TC_pos_Soy-Soy _15.777966666667	FTMS	+	ms			PC 36:2		PC					181.0	786.600732	786.5963	-0.0	786.5963	-0.004431999999951586	-5.634402297533799	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1263758	15.816833333333001	200422_M126_PM_TC_pos_Soy-Soy _15.816833333333	FTMS	+	ms			PC 36:2		PC					152.0	786.600732	786.60425	-0.0	786.60425	0.0035179999999854768	4.472388752012817	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1264167	15.83625	200422_M126_PM_TC_pos_Soy-Soy _15.83625	FTMS	+	ms			PC 36:2		PC					131.0	786.600732	786.6006	-0.0	786.6006	-0.00013200000000779255	-0.16781070343423654	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1264556	15.855683333333001	200422_M126_PM_TC_pos_Soy-Soy _15.855683333333	FTMS	+	ms			PC 36:2		PC					128.0	786.600732	786.60046	-0.0	786.60046	-0.00027199999999538704	-0.3457918140492659	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1264944	15.875116666667	200422_M126_PM_TC_pos_Soy-Soy _15.875116666667	FTMS	+	ms			PC 36:2		PC					106.0	786.600732	786.6043	-0.0	786.6043	0.0035679999999729257	4.535952829107249	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
1266101	15.933416666666998	200422_M126_PM_TC_pos_Soy-Soy _15.933416666667	FTMS	+	ms			PC 36:2		PC					139.0	786.600732	786.5965	-0.0	786.5965	-0.00423200000000179	-5.380140898162897	0.0	YES	+H+	11814000000000	Glycerophospholipid		1	36	2		36:2	C44H85NO8P								FTMS + p ESI Full ms [100.0000-2000.0000]
